TG(i-12:0/i-15:0/i-14:0)
TG(10:0/15:0/16:0)
TG(i-18:0/a-13:0/10:0)[rac]
TG(i-14:0/i-14:0/i-13:0)
TG(13:0/a-13:0/i-15:0)[rac]
TG(16:0/17:0/8:0)
TG(8:0/i-13:0/i-20:0)
TG(8:0/a-15:0/18:0)[rac]
TG(a-13:0/i-20:0/8:0)[rac]
TG(i-16:0/10:0/a-15:0)[rac]
TG(i-12:0/15:0/14:0)
TG(10:0/i-14:0/17:0)
TG(13:0/i-16:0/12:0)
TG(i-17:0/i-12:0/12:0)
TG(10:0/a-15:0/16:0)[rac]
TG(i-18:0/15:0/8:0)
TG(13:0/i-13:0/i-15:0)
TG(i-17:0/i-14:0/10:0)
TG(a-15:0/i-14:0/i-12:0)[rac]
TG(a-15:0/i-12:0/i-14:0)[rac]
TG(14:0/15:0/12:0)
TG(i-15:0/8:0/i-18:0)
TG(19:0/i-14:0/8:0)
TG(i-13:0/a-13:0/a-15:0)[rac]
TG(16:0/12:0/a-13:0)[rac]
TG(12:0/13:0/16:0)[iso6]
TG(8:0/i-20:0/i-13:0)
TG(a-15:0/14:0/12:0)[rac]
TG(14:0/14:0/i-13:0)
TG(8:0/17:0/16:0)
TG(13:0/8:0/i-20:0)
TG(i-14:0/i-15:0/i-12:0)
TG(10:0/15:0/i-16:0)
TG(i-13:0/16:0/12:0)
TG(12:0/13:0/i-16:0)
TG(10:0/i-16:0/a-15:0)[rac]
TG(8:0/i-21:0/12:0)
TG(12:0/i-15:0/14:0)
TG(i-13:0/8:0/20:0)
TG(10:0/i-17:0/14:0)
TG(12:0/a-15:0/14:0)[rac]
TG(15:0/12:0/i-14:0)
TG(a-21:0/8:0/i-12:0)[rac]
TG(16:0/i-17:0/8:0)
TG(i-15:0/16:0/10:0)
TG(a-15:0/14:0/i-12:0)[rac]
TG(i-13:0/18:0/10:0)
TG(i-15:0/18:0/8:0)
TG(a-21:0/i-12:0/8:0)[rac]
TG(i-12:0/i-12:0/i-17:0)
TG(8:0/i-16:0/i-17:0)
TG(13:0/12:0/i-16:0)
TG(13:0/8:0/20:0)
TG(14:0/i-15:0/i-12:0)
TG(14:0/a-15:0/12:0)[rac]
TG(14:0/a-17:0/10:0)[rac]
TG(a-13:0/i-16:0/i-12:0)[rac]
TG(16:0/8:0/17:0)
TG(i-12:0/a-13:0/i-16:0)[rac]
TG(10:0/a-15:0/i-16:0)[rac]
TG(i-14:0/a-15:0/i-12:0)[rac]
TG(10:0/18:0/i-13:0)
TG(8:0/18:0/15:0)
TG(i-12:0/19:0/10:0)
TG(12:0/i-16:0/13:0)
TG(a-17:0/8:0/i-16:0)[rac]
TG(18:0/8:0/a-15:0)[rac]
TG(15:0/i-14:0/12:0)
TG(19:0/12:0/10:0)
TG(8:0/i-12:0/21:0)
TG(i-12:0/a-21:0/8:0)[rac]
TG(8:0/a-21:0/i-12:0)[rac]
TG(i-12:0/8:0/a-21:0)[rac]
TG(20:0/i-13:0/8:0)
TG(10:0/14:0/a-17:0)[rac]
TG(i-13:0/i-20:0/8:0)
TG(a-17:0/14:0/10:0)[rac]
TG(i-13:0/14:0/i-14:0)
TG(a-15:0/12:0/i-14:0)[rac]
TG(18:0/i-15:0/8:0)
TG(a-13:0/14:0/14:0)[rac]
TG(12:0/16:0/13:0)
TG(a-15:0/13:0/i-13:0)[rac]
TG(i-20:0/13:0/8:0)
TG(12:0/i-12:0/i-17:0)
TG(12:0/10:0/19:0)
TG(i-14:0/14:0/a-13:0)[rac]
TG(i-12:0/16:0/13:0)
TG(12:0/16:0/a-13:0)[rac]
TG(i-14:0/15:0/i-12:0)
TG(i-21:0/i-12:0/8:0)
TG(17:0/8:0/16:0)
TG(12:0/15:0/14:0)
TG(13:0/13:0/15:0)[iso3]
TG(15:0/13:0/a-13:0)[rac]
TG(8:0/i-20:0/a-13:0)[rac]
TG(i-16:0/15:0/10:0)
TG(8:0/18:0/i-15:0)
TG(i-18:0/8:0/15:0)
TG(a-15:0/10:0/16:0)[rac]
TG(13:0/i-16:0/i-12:0)
TG(a-13:0/20:0/8:0)[rac]
TG(i-15:0/i-13:0/a-13:0)[rac]
TG(i-13:0/i-14:0/i-14:0)
TG(8:0/17:0/i-16:0)
TG(13:0/a-15:0/i-13:0)[rac]
TG(i-18:0/10:0/i-13:0)
TG(8:0/i-15:0/18:0)
TG(12:0/14:0/15:0)[iso6]
TG(13:0/12:0/16:0)
TG(12:0/i-12:0/17:0)
TG(19:0/10:0/i-12:0)
TG(8:0/12:0/a-21:0)[rac]
TG(8:0/a-15:0/i-18:0)[rac]
TG(12:0/i-14:0/i-15:0)
TG(i-15:0/13:0/13:0)
TG(a-13:0/i-16:0/12:0)[rac]
TG(a-13:0/a-15:0/i-13:0)[rac]
TG(a-17:0/8:0/16:0)[rac]
TG(10:0/i-14:0/a-17:0)[rac]
CAY10578
TG(12:0/15:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]
TG(12:0/13:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]
TG(13:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]
DG(18:2n6/0:0/18:3n6)
DG(15:0/0:0/22:5n3)
DG(18:2n6/0:0/18:3n3)
DG(15:0/0:0/22:5n6)
DG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)
DG(22:5(7Z,10Z,13Z,16Z,19Z)/15:0/0:0)
DG(22:5(4Z,7Z,10Z,13Z,16Z)/15:0/0:0)
DG(15:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
DG(15:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
DG(17:2(9Z,12Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]
DG(17:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
DG(17:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
FAHFA(14:1-(2-O-24:0))
FAHFA(14:1-(3-O-24:0))
FAHFA(14:1-(4-O-24:0))
FAHFA(14:1-(5-O-24:0))
FAHFA(14:1-(6-O-24:0))
FAHFA(14:1-(7-O-24:0))
FAHFA(14:1-(8-O-24:0))
FAHFA(14:1-(9-O-24:0))
FAHFA(14:1-(10-O-24:0))
FAHFA(14:1-(11-O-24:0))
FAHFA(14:1-(12-O-24:0))
FAHFA(14:1-(13-O-24:0))
FAHFA(22:1-(2-O-16:0))
FAHFA(14:1-(14-O-24:0))
FAHFA(22:1-(3-O-16:0))
FAHFA(14:1-(15-O-24:0))
FAHFA(22:1-(4-O-16:0))
FAHFA(14:1-(16-O-24:0))
FAHFA(22:1-(5-O-16:0))
FAHFA(14:1-(17-O-24:0))
FAHFA(22:1-(6-O-16:0))
FAHFA(14:1-(18-O-24:0))
FAHFA(22:1-(7-O-16:0))
FAHFA(14:1-(19-O-24:0))
FAHFA(22:1-(8-O-16:0))
FAHFA(14:1-(20-O-24:0))
FAHFA(22:1-(9-O-16:0))
FAHFA(14:1-(21-O-24:0))
FAHFA(22:1-(10-O-16:0))
FAHFA(14:1-(22-O-24:0))
FAHFA(22:1-(11-O-16:0))
FAHFA(14:1-(23-O-24:0))
FAHFA(22:1-(12-O-16:0))
FAHFA(22:1-(13-O-16:0))
FAHFA(22:1-(14-O-16:0))
FAHFA(22:1-(15-O-16:0))
FAHFA(20:1-(2-O-18:0))
FAHFA(20:1-(3-O-18:0))
FAHFA(20:1-(4-O-18:0))
FAHFA(20:1-(5-O-18:0))
FAHFA(20:1-(6-O-18:0))
FAHFA(20:1-(7-O-18:0))
FAHFA(20:1-(8-O-18:0))
FAHFA(20:1-(9-O-18:0))
FAHFA(20:1-(10-O-18:0))
FAHFA(20:1-(11-O-18:0))
FAHFA(20:1-(12-O-18:0))
FAHFA(20:1-(13-O-18:0))
FAHFA(20:1-(14-O-18:0))
FAHFA(20:1-(15-O-18:0))
FAHFA(20:1-(16-O-18:0))
FAHFA(20:1-(17-O-18:0))
FAHFA(24:1-(2-O-14:0))
FAHFA(24:1-(3-O-14:0))
FAHFA(24:1-(4-O-14:0))
FAHFA(24:1-(5-O-14:0))
FAHFA(24:1-(6-O-14:0))
FAHFA(24:1-(7-O-14:0))
FAHFA(24:1-(8-O-14:0))
FAHFA(24:1-(9-O-14:0))
FAHFA(24:1-(10-O-14:0))
FAHFA(24:1-(11-O-14:0))
FAHFA(24:1-(12-O-14:0))
FAHFA(24:1-(13-O-14:0))
FAHFA(18:1-(2-O-20:0))
FAHFA(18:1-(3-O-20:0))
FAHFA(18:1-(4-O-20:0))
FAHFA(18:1-(5-O-20:0))
FAHFA(18:1-(6-O-20:0))
FAHFA(18:1-(7-O-20:0))
FAHFA(18:1-(8-O-20:0))
FAHFA(18:1-(9-O-20:0))
FAHFA(18:1-(10-O-20:0))
FAHFA(18:1-(11-O-20:0))
FAHFA(18:1-(12-O-20:0))
FAHFA(18:1-(13-O-20:0))
FAHFA(18:1-(14-O-20:0))
FAHFA(18:1-(15-O-20:0))
FAHFA(18:1-(16-O-20:0))
FAHFA(18:1-(17-O-20:0))
FAHFA(18:1-(18-O-20:0))
FAHFA(18:1-(19-O-20:0))
FAHFA(16:1-(2-O-22:0))
FAHFA(16:1-(3-O-22:0))
FAHFA(16:1-(4-O-22:0))
FAHFA(16:1-(5-O-22:0))
FAHFA(16:1-(6-O-22:0))
FAHFA(16:1-(7-O-22:0))
FAHFA(16:1-(8-O-22:0))
FAHFA(16:1-(9-O-22:0))
FAHFA(16:1-(10-O-22:0))
FAHFA(16:1-(11-O-22:0))
FAHFA(16:1-(12-O-22:0))
FAHFA(16:1-(13-O-22:0))
FAHFA(16:1-(14-O-22:0))
FAHFA(16:1-(15-O-22:0))
FAHFA(16:1-(16-O-22:0))
FAHFA(16:1-(17-O-22:0))
FAHFA(16:1-(18-O-22:0))
FAHFA(16:1-(19-O-22:0))
FAHFA(16:1-(20-O-22:0))
FAHFA(16:1-(21-O-22:0))
Cheritamine
1-tetradecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
1-(15-methyl-tridecanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
1-(tetradecanyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol
1-(12-methyl-tridecanyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol
DG(15:1(9Z)/20:1(11Z)/0:0)[iso2]
DG(19:1(9Z)/16:1(9Z)/0:0)[iso2]
DG(17:2(9Z,12Z)/18:0/0:0)[iso2]
DG(17:0/18:2(9Z,12Z)/0:0)[iso2]
DG(13:0/22:2(13Z,16Z)/0:0)[iso2]
DG(16:0/0:0/18:2n6)
DG(15:0/0:0/20:2n6)
DG(20:2(11Z,14Z)/15:0/0:0)
DG(15:0/20:2(11Z,14Z)/0:0)[iso2]
1-(2-methoxy-heneicosanyl)-sn-glycero-3-phosphoserine
PC(O-3:1(1E)/O-18:1(9Z))[S]
PC(P-3:0/O-18:1(9Z))[S]
PC(O-3:1(2E)/O-18:1(9Z))[S]
PC(O-16:0/3:0)
PC(O-17:0/2:0)
PC(O-18:0/1:0)
PC(19:0/0:0)
PC(O-16:0/3:0)[U]
PC(O-17:0/2:0)[U]
PC(O-18:0/1:0)[U]
PC(3:0/O-16:0)[U]
PC(19:0/0:0)[U]
PE(22:0/0:0)
LysoPE(0:0/22:0)
CerP(d18:1/12:0)
GalNAcbeta1-4(NeuGcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
M(IP)2C(d18:0/26:0)
M(IP)2C(d20:0/24:0)
DG(15:1(9Z)/20:0/0:0)[iso2]
DG(19:1(9Z)/16:0/0:0)[iso2]
DG(17:1(9Z)/18:0/0:0)[iso2]
DG(17:0/18:1(9Z)/0:0)[iso2]
DG(16:1(9Z)/19:0/0:0)[iso2]
DG(13:0/22:1(11Z)/0:0)[iso2]
DG(14:1(9Z)/21:0/0:0)[iso2]
DG(20:1(11Z)/15:0/0:0)
DG(15:0/20:1(11Z)/0:0)[iso2]
DG(15:0/0:0/20:1n9)
FAHFA(22:5-(2-O-17:0))
FAHFA(22:5-(3-O-17:0))
FAHFA(22:5-(4-O-17:0))
FAHFA(22:5-(5-O-17:0))
FAHFA(22:5-(6-O-17:0))
FAHFA(22:5-(7-O-17:0))
FAHFA(22:5-(8-O-17:0))
FAHFA(22:5-(9-O-17:0))
FAHFA(22:5-(10-O-17:0))
FAHFA(22:5-(11-O-17:0))
FAHFA(22:5-(12-O-17:0))
FAHFA(22:5-(13-O-17:0))
FAHFA(22:5-(14-O-17:0))
FAHFA(22:5-(15-O-17:0))
FAHFA(22:5-(16-O-17:0))
FAHFA(24:5-(2-O-15:0))
FAHFA(24:5-(3-O-15:0))
FAHFA(24:5-(4-O-15:0))
FAHFA(24:5-(5-O-15:0))
FAHFA(24:5-(6-O-15:0))
FAHFA(24:5-(7-O-15:0))
FAHFA(24:5-(8-O-15:0))
FAHFA(24:5-(9-O-15:0))
FAHFA(24:5-(10-O-15:0))
FAHFA(24:5-(11-O-15:0))
FAHFA(24:5-(12-O-15:0))
FAHFA(24:5-(13-O-15:0))
FAHFA(24:5-(14-O-15:0))
phenolic phthiocerol
Cohibin D
Cohibin C
FAHFA(22:2-(2-O-15:0))
FAHFA(22:2-(3-O-15:0))
FAHFA(22:2-(4-O-15:0))
FAHFA(22:2-(5-O-15:0))
FAHFA(22:2-(6-O-15:0))
FAHFA(22:2-(7-O-15:0))
FAHFA(22:2-(8-O-15:0))
FAHFA(22:2-(9-O-15:0))
FAHFA(22:2-(10-O-15:0))
FAHFA(22:2-(11-O-15:0))
FAHFA(22:2-(12-O-15:0))
FAHFA(22:2-(13-O-15:0))
FAHFA(22:2-(14-O-15:0))
FAHFA(20:2-(2-O-17:0))
FAHFA(20:2-(3-O-17:0))
FAHFA(20:2-(4-O-17:0))
FAHFA(20:2-(5-O-17:0))
FAHFA(20:2-(6-O-17:0))
FAHFA(20:2-(7-O-17:0))
FAHFA(20:2-(8-O-17:0))
FAHFA(20:2-(9-O-17:0))
FAHFA(20:2-(10-O-17:0))
FAHFA(20:2-(11-O-17:0))
FAHFA(20:2-(12-O-17:0))
FAHFA(20:2-(13-O-17:0))
FAHFA(20:2-(14-O-17:0))
FAHFA(20:2-(15-O-17:0))
FAHFA(20:2-(16-O-17:0))
Dihydroisopentenyldehydrorhodopin
2alpha,3alpha-(Difluoromethylene)-5alpha-androstan-17beta-ol acetate
Nanangenine F
Urocortisol
Allotetrahydrocortisol
Allocortolone
Prostaglandin D2 methyl ester
5(S),6(R)-Lipoxin A4 methyl ester
Prostaglandin E2 methyl ester
15-cyclohexyl pentanor PGF2a
Beta-Cortolone
Cortolone
Tetrahydrocortisol
5a-Tetrahydrocortisol
3b-Allotetrahydrocortisol
beta-Cortolone
alpha-Allocortolone
beta-Allocortolone
3beta-Allotetrahydrocortisol
15-methyl-15S-PGD2
Tetrahydrocortisol
15-methyl-15R-PGE2
15-methyl-15S-PGE2
15R-PGE2 methyl ester
15-methyl-15R-PGD2
9(R)-HETE
15(R)-HETE
(+/-)5,6-DHET lactone
17beta-Hydroxy-2alpha-(hydroxymethyl)-5alpha-androstan-3-one
17-Methylandrost-5-ene-3beta,11beta,17beta-triol
3beta-Hydroxy-16beta-(hydroxymethyl)-5alpha-androstan-17-one
15(S)-HETE
8-HETE
(+/-)8-HETE
17beta-Methoxyandrost-5-ene-3beta,16beta-diol
19(R)-HETE
9(S)-HETE
11R-HETE
12(S)-HETE
6-hydroxy-4E,8Z,11Z,14Z-eicosatetraenoic acid
8-hydroxy-5E,9Z,11Z,14Z-eicosatetraenoic acid
8R-hydroxy-5E,9Z,11Z,14Z-eicosatetraenoic acid
9-hydroxy-5E,7Z,11Z,14Z-eicosatetraenoic acid
9R-hydroxy-5E,7Z,11Z,14Z-eicosatetraenoic acid
11R-hydroxy-5E,8Z,12Z,14Z-eicosatetraenoic acid
11-hydroxy-5E,8Z,12Z,14Z-eicosatetraenoic acid
12-hydroxy-5E,8Z,10Z,14Z-eicosatetraenoic acid
14-hydroxy-5E,8Z,11Z,15Z-eicosatetraenoic acid
11beta,17beta-Dihydroxy-17-methyl-5alpha-androstan-3-one
15-hydroxy-5E,8Z,11Z,13Z-eicosatetraenoic acid
15R-hydroxy-5E,8Z,11Z,13Z-eicosatetraenoic acid
16(S)-HETE
11(S)-HETE
(+/-)16-HETE
(+/-)17-HETE
17(R)-HETE
(+/-)18-HETE
17(S)-HETE
5(R)-HETE
(+/-)11,12-EpETrE
14S,15R-EpETrE
11S,12R-EpETrE
11R,12S-EpETrE
5R,6S-EpETrE
5S,6R-EpETrE
8R,9S-EpETrE
8S,9R-EpETrE
(+)-Beyerol
(-)-16alpha,17-Dihydroxy-atisan-3-one
11S-HETE
12S-HETE
12R-HETE
8R-HETE
3R-HETE
5R-HETE
9R-HETE
9S-HETE
11R-HETE
6-hydroxy-4E,8Z,11Z,14Z-eicosatetraenoic acid
8-hydroxy-5E,9Z,11Z,14Z-eicosatetraenoic acid
1(15),8(19)-Trinervitadiene-3alpha,5alpha,18-triol
9R-hydroxy-5E,7Z,11Z,14Z-eicosatetraenoic acid
11-hydroxy-5E,8Z,12Z,14Z-eicosatetraenoic acid
14-hydroxy-5E,8Z,11Z,15Z-eicosatetraenoic acid
15-hydroxy-5E,8Z,11Z,13Z-eicosatetraenoic acid
15R-hydroxy-5E,8Z,11Z,13Z-eicosatetraenoic acid
(+-)-Trihydroxy-decipiadiene
5-HETE
11-HETE
15-HETE
12-HETE
9-HETE
20-hydroxy-eicosatetraenoic acid
12-hydroxy-5Z,8Z,10Z,14Z-Eicosatetraenoic acid
5R,6R-epoxy-9E-eicosen-7-ynoic acid
16-HETE
19-HETE
10S-Hydroxy-arachidonic acid
14R,15S-EpETrE
(+/-)5,6-EpETrE
(+/-)8,9-EpETrE
(+/-)14,15-EpETrE
11,12-EpETrE
11,12-Epoxyeicosatrienoic acid
12 Hydroxy arachidonic acid
Crispane
12,15-Epoxy-13,14-dimethyloctadeca-12,14,16-trienoic acid
12S-hydroxy-5E,8Z,10Z,14Z-eicosatetraenoic acid
(ent-2alpha,3beta,15beta,16beta)-15,16-Epoxy-2,3-kauranediol
15S-HETE
5S-HETE
8S-HETE
20-HETE
8alpha,13R-Epoxy-14-labden-19-oic acid
15R-HETE
12,15-Epoxy-13,14-dimethyloctadeca-10,12,14-trienoic acid
9-hydroxy-5E,7Z,11Z,14Z-eicosatetraenoic acid
11R-hydroxy-5E,8Z,12Z,14Z-eicosatetraenoic acid
12-hydroxy-5E,8Z,10Z,14Z-eicosatetraenoic acid
Annoglabasin E
16R-HETE
19S-HETE
8-HETE
17-HETE
18-HETE
18-hydroxy-arachidonic acid
10-HETE
13-HETE
Ucriol
2-Hydroxy-6-tridecylbenzoic acid
(ent-2alpha,3beta,15beta)-16-Kaurene-2,3,15-triol
7-HETE
Decatamariic acid
Aspergiloid D
3beta-Hydroxysteroid-4alpha-carboxylate
9-hydroxy-12Z-octadecenoic acid
12-hydroxy-10E-octadecenoic acid
9-hydroxy-10Z-octadecenoic acid
9-hydroxy-12-octadecenoic acid
17-hydroxy-9Z-octadecenoic acid
5-hydroxy-2-octadecenoic acid
8-hydroxy-9-octadecenoic acid
8R-hydroxy-9Z-octadecenoic acid
9R-hydroxy-10E-octadecenoic acid
9-hydroxy-10E-octadecenoic acid
9R-hydroxy-12E-octadecenoic acid
9R-hydroxy-12Z-octadecenoic acid
10-hydroxy-8-octadecenoic acid
10R-hydroxy-8E-octadecenoic acid
11-hydroxy-9-octadecenoic acid
12R-hydroxy-9E-octadecenoic acid
12S-hydroxy-9E-octadecenoic acid
12S-hydroxy-9Z-octadecenoic acid
3S,7,11-Trimethyl-6,10-dodecadienoic acid
cis-9,10-Epoxystearic acid
12R-hydroxy-9Z-octadecenoic acid
13-oxo-octadecanoic acid
14-oxo-octadecanoic acid
15-oxo-octadecanoic acid
16-oxo-octadecanoic acid
17-oxo-octadecanoic acid
2-oxo-octadecanoic acid
9S,10R-epoxy-stearic acid
8-oxo-octadecanoic acid
9R,10S-epoxy-stearic acid
6R,7S-epoxy-octadecanoic acid
8Z-decen-4,6-diynoic acid
2R-hydroxy-oleic acid
10R-HOME(11Z)
10S-HOME(11Z)
12R-HOME(13Z)
12S-HOME(13Z)
11R-HOME(12Z)
11S-HOME(12Z)
12R-HOME(10E)
12S-HOME(10E)
12R-HOME(13E)
12S-HOME(13E)
13R-HOME(11E)
13S-HOME(11E)
11R-HOME(12E)
11S-HOME(12E)
13-HpOME(14E)
Isoricinoleic Acid
Ricinelaidic acid
12-HOME(10E)
9-HOME(10Z)
9-HOME(12)
17-HOME(9Z)
19-HOME(9Z)
Ricinoleic acid
5-HOME(2)
8-HOME(9)
8R-HOME(9Z)
9R-HOME(10E)
9-HOME(10E)
9R-HOME(12E)
9R-HOME(12Z)
10-HOME(8)
10R-HOME(8E)
11-HOME(9)
12R-HOME(9E)
12S-HOME(9E)
12S-HOME(9Z)
4-keto stearic acid
Lactarinic acid
7-keto-stearic acid
16-methyl-10-oxo-heptadecanoic acid
2-methyl-4-oxo-heptadecanoic acid
Lycaonic acid
Isoricinoleic acid
9-hydroxy-11Z-Octadecenoic acid
10(R)-hydroxy-8Z-octadeceneic acid
10(S)-hydroxy-8E-octadecenoic acid
10-hydroxy-12Z-octadecenoic acid
10-hydroxy-12E-octadecenoic acid
2-Hydroxyoleic acid
10-hydroxy-11E-octadecenoic acid
5-Hexyltetrahydro-2-furanoctanoic acid
9,10-epoxystearic acid
Ricinoleic acid
3-keto stearic acid
5-keto stearic acid
9-keto stearic acid
10-keto stearic acid
11-oxo-octadecanoic acid
12,13-dihydroxy-11-methoxy-9-octadecenoic acid
9,10,11-trihydroxy-12Z-octadecenoic acid
DG(8:0/0:0/8:0)
DG(8:0/8:0/0:0)
1,2-Dioctanoyl-sn-glycerol
1-(2-methoxy-docosanyl)-sn-glycero-3-phosphoserine
CerP(d18:1/12:0)
PC(O-16:0/4:0)
PC(O-18:0/2:0)
PC(20:0/0:0)
PC(O-16:0/4:0)[U]
PC(O-18:0/2:0)[S]
PC(O-18:0/2:0)[U]
PC(20:0/0:0)[U]
PC(2:0/O-18:0)
PAF C-18
PC(2:0/O-18:0)[U]
PC(2:0/O-18:0)[S]
Aliskiren
OON-PI
PA(18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))
PA(20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))
PA(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))
PA(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))
PA(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))
PA(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))
PA(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))
PA(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))
Evasterioside E
Valproylglycine
N-(5-Methyl-3-oxohexyl)alanine
N-Acetylaminooctanoic acid
Capryloylglycine
2-(1-Pyrrolidinyl)-3-pentanone
3-(1-Pyrrolidinyl)-2-pentanone
Methylisopelletierine
2,2,6,6-Tetramethyl-4-piperidinone
PS(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
PS(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))
1-(8-[5]-ladderane-octanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerophosphoethanolamine
Aspercryptin A1
PS(P-18:0/17:2(9Z,12Z))
PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))
PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)
PE(P-18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))
PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
PE(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))
PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))
PS(20:1(11Z)/13:0)
PS(18:0/15:1(9Z))
PS(13:0/20:1(11Z))
PS(14:0/19:1(9Z))
PS(14:1(9Z)/19:0)
PS(16:0/17:1(9Z))
PS(15:1(9Z)/18:0)
PS(19:0/14:1(9Z))
PS(16:1(9Z)/17:0)
PS(19:1(9Z)/14:0)
PS(17:0/16:1(9Z))
PS(17:1(9Z)/16:0)
PS(18:1(11Z)/15:0)
PS(18:1(9Z)/15:0)
PS(15:0/18:1(11Z))
PS(15:0/18:1(9Z))
PE(O-18:0/18:4(6Z,9Z,12Z,15Z))
PE(O-16:0/20:4(5Z,8Z,11Z,14Z))
PE(18:3(6Z,9Z,12Z)/P-18:0)
PE(P-18:1(11Z)/18:2(9Z,12Z))
PE(P-16:0/20:3(5Z,8Z,11Z))
PE(18:3(9Z,12Z,15Z)/P-18:0)
PE(P-16:0/20:3(8Z,11Z,14Z))
PE(P-18:1(9Z)/18:2(9Z,12Z))
PE(P-18:0/18:3(6Z,9Z,12Z))
PE(P-18:0/18:3(9Z,12Z,15Z))
PE(20:3(5Z,8Z,11Z)/P-16:0)
PE(18:2(9Z,12Z)/P-18:1(11Z))
PE(20:3(8Z,11Z,14Z)/P-16:0)
PE(18:2(9Z,12Z)/P-18:1(9Z))
PS(O-16:0/20:3(8Z,11Z,14Z))
PS(P-16:0/20:2(11Z,14Z))
PS(P-18:0/18:2(9Z,12Z))
PS(O-18:0/18:3(6Z,9Z,12Z))
PS(O-18:0/18:3(9Z,12Z,15Z))
1-(8-[5]-ladderane-octanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerophosphoethanolamine
1-(8-[5]-ladderane-octanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerophosphocthanolamine
Lys Lys Lys
Sorbitan palmitate
MG(18:1(11E)/0:0/0:0)[rac]
Japanic acid
MG(18:1(11Z)/0:0/0:0)
MG(18:1(9Z)/0:0/0:0)[rac]
MG(0:0/18:1(9Z)/0:0)
MG(18:1(9Z)/0:0/0:0)
Stearoyllactic acid
MG(0:0/18:1(11Z)/0:0)
3-(2-Heptenyloxy)-2-hydroxypropyl undecanoate
Tyr Leu Arg
Arg Leu Tyr
Ile Arg Tyr
Leu Tyr Arg
Arg Tyr Leu
Tyr Arg Ile
Arg Tyr Ile
Tyr Ile Arg
Leu Arg Tyr
Ile Tyr Arg
Arg Ile Tyr
Tyr Arg Leu
Laserpitin
4,4'-Diapolycopen-4-al
Yanuthone M
Monacolin K
Mevinolin
(23R)-23-Hydroxy-3,7-dioxo-5beta-cholan-24-oic Acid
3alpha,12alpha-Dihydroxy-15-oxo-5beta-chol-8(14)-en-24-oic Acid
3alpha-Hydroxy-11,12-dioxo-5beta-cholan-24-oic Acid
3alpha,12alpha-Dihydroxy-6-oxo-5beta-chol-7-en-24-oic Acid
3alpha,7alpha-Dihydroxy-12-oxo-5beta-chol-9(11)-en-24-oic Acid
12alpha-Hydroxy-3,6-dioxo-5beta-cholan-24-oic Acid
4,12alpha-Dihydroxy-3-oxochol-4-en-24-oic Acid
2,12alpha-Dihydroxy-3-oxo-5beta-chol-1-en-24-oic Acid
6alpha-Hydroxy-3,7-dioxo-5beta-cholan-24-oic Acid
3alpha-Hydroxy-7,12-dioxo-5beta-cholan-24-oic Acid
3beta-Hydroxy-7,12-dioxo-5beta-cholan-24-oic Acid
7alpha-Hydroxy-3,12-dioxo-5beta-cholan-24-oic Acid
7beta-Hydroxy-3,12-dioxo-5beta-cholan-24-oic Acid
12alpha-Hydroxy-3,7-dioxo-5beta-cholan-24-oic Acid
12alpha-Hydroxy-3,7-dioxo-5alpha-cholan-24-oic Acid
